Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,1216,Court of first instance,Tennessee,Circuit Court,7th Judicial District,Seventh Judicial District
en-US,US State Courts,1217,Court of first instance,Tennessee,Circuit Court,8th Judicial District,Eighth Judicial District
en-US,US State Courts,1218,Court of first instance,Tennessee,Circuit Court,9th Judicial District,Ninth Judicial District
en-US,US State Courts,1219,Court of first instance,Tennessee,Circuit Court,10th Judicial District,Tenth Judicial District
en-US,US State Courts,1220,Court of first instance,Tennessee,Circuit Court,11th Judicial District,Eleventh Judicial District
en-US,US State Courts,1221,Court of first instance,Tennessee,Circuit Court,12th Judicial District,Twelfth Judicial District
en-US,US State Courts,1222,Court of first instance,Tennessee,Circuit Court,13th Judicial District,Thirteenth Judicial District
en-US,US State Courts,1223,Court of first instance,Tennessee,Circuit Court,14th Judicial District,Fourteenth Judicial District
en-US,US State Courts,1224,Court of first instance,Tennessee,Circuit Court,15th Judicial District,Fifteenth Judicial District
en-US,US State Courts,1225,Court of first instance,Tennessee,Circuit Court,16th Judicial District,Sixteenth Judicial District
en-US,US State Courts,1226,Court of first instance,Tennessee,Circuit Court,17th Judicial District,Seventeenth Judicial District
en-US,US State Courts,1227,Court of first instance,Tennessee,Circuit Court,18th Judicial District,Eighteenth Judicial District
en-US,US State Courts,1228,Court of first instance,Tennessee,Circuit Court,19th Judicial District,Nineteenth Judicial District
en-US,US State Courts,1229,Court of first instance,Tennessee,Circuit Court,20th Judicial District,Twentieth Judicial District
en-US,US State Courts,1230,Court of first instance,Tennessee,Circuit Court,21st Judicial District,Twenty-first Judicial District
en-US,US State Courts,1231,Court of first instance,Tennessee,Circuit Court,22nd Judicial District,Twenty-second Judicial District
en-US,US State Courts,1232,Court of first instance,Tennessee,Circuit Court,23rd Judicial District,Twenty-third Judicial District
en-US,US State Courts,1233,Court of first instance,Tennessee,Circuit Court,24th Judicial District,Twenty-fourth Judicial District
en-US,US State Courts,1234,Court of first instance,Tennessee,Circuit Court,25th Judicial District,Twenty-fifth Judicial District
en-US,US State Courts,1235,Court of first instance,Tennessee,Circuit Court,26th Judicial District,Twenty-sixth Judicial District
en-US,US State Courts,1236,Court of first instance,Tennessee,Circuit Court,27th Judicial District,Twenty-seventh Judicial District
en-US,US State Courts,1237,Court of first instance,Tennessee,Circuit Court,28th Judicial District,Twenty-eighth Judicial District
en-US,US State Courts,1238,Court of first instance,Tennessee,Circuit Court,29th Judicial District,Twenty-ninth Judicial District
en-US,US State Courts,1239,Court of first instance,Tennessee,Circuit Court,30th Judicial District,Thirtieth Judicial District
en-US,US State Courts,1240,Court of first instance,Tennessee,Circuit Court,31st Judicial District,Thirty-first Judicial District
en-US,US State Courts,1241,Court of first instance,Tennessee,Criminal Court,1st Judicial District,First Judicial District
en-US,US State Courts,1242,Court of first instance,Tennessee,Criminal Court,2nd Judicial District,Second Judicial District
en-US,US State Courts,1243,Court of first instance,Tennessee,Criminal Court,3rd Judicial District,Third Judicial District
en-US,US State Courts,1244,Court of first instance,Tennessee,Criminal Court,6th Judicial District,Sixth Judicial District
en-US,US State Courts,1245,Court of first instance,Tennessee,Criminal Court,8th Judicial District,Eighth Judicial District
en-US,US State Courts,1246,Court of first instance,Tennessee,Criminal Court,9th Judicial District,Ninth Judicial District
en-US,US State Courts,1247,Court of first instance,Tennessee,Criminal Court,10th Judicial District,Tenth Judicial District
en-US,US State Courts,1248,Court of first instance,Tennessee,Criminal Court,11th Judicial District,Eleventh Judicial District
en-US,US State Courts,1249,Court of first instance,Tennessee,Criminal Court,13th Judicial District,Thirteenth Judicial District
en-US,US State Courts,1250,Court of first instance,Tennessee,Criminal Court,15th Judicial District,Fifteenth Judicial District
en-US,US State Courts,1251,Court of first instance,Tennessee,Criminal Court,18th Judicial District,Eighteenth Judicial District
en-US,US State Courts,1252,Court of first instance,Tennessee,Criminal Court,20th Judicial District,Twentieth Judicial District
en-US,US State Courts,1253,Court of first instance,Tennessee,Criminal Court,30th Judicial District,Thirtieth Judicial District
en-US,US State Courts,1254,Intermediate appellate court,Tennessee,Appellate Court,Tennessee Court of Appeals,
en-US,US State Courts,1255,Intermediate appellate court,Tennessee,Appellate Court,Tennessee Court of Criminal Appeals,
en-US,US State Courts,1256,Court of last resort,Tennessee,Supreme Court,Tennessee Supreme Court,
en-US,US State Courts,1257,Intermediate appellate court,Texas,Appellate Court,First Court of Appeals of Texas,1st Court of Appeals of Texas
en-US,US State Courts,1258,Intermediate appellate court,Texas,Appellate Court,Second Court of Appeals of Texas,2nd Court of Appeals of Texas
en-US,US State Courts,1259,Intermediate appellate court,Texas,Appellate Court,Third Court of Appeals of Texas,3rd Court of Appeals of Texas
en-US,US State Courts,1260,Intermediate appellate court,Texas,Appellate Court,Fourth Court of Appeals of Texas,4th Court of Appeals of Texas
en-US,US State Courts,1261,Intermediate appellate court,Texas,Appellate Court,Fifth Court of Appeals of Texas,5th Court of Appeals of Texas
en-US,US State Courts,1262,Intermediate appellate court,Texas,Appellate Court,Sixth Court of Appeals of Texas,6th Court of Appeals of Texas
en-US,US State Courts,1263,Intermediate appellate court,Texas,Appellate Court,Seventh Court of Appeals of Texas,7th Court of Appeals of Texas
en-US,US State Courts,1264,Intermediate appellate court,Texas,Appellate Court,Eighth Court of Appeals of Texas,8th Court of Appeals of Texas
en-US,US State Courts,1265,Intermediate appellate court,Texas,Appellate Court,Ninth Court of Appeals of Texas,9th Court of Appeals of Texas
en-US,US State Courts,1266,Intermediate appellate court,Texas,Appellate Court,Tenth Court of Appeals of Texas,10th Court of Appeals of Texas
en-US,US State Courts,1267,Intermediate appellate court,Texas,Appellate Court,Eleventh Court of Appeals of Texas,11th Court of Appeals of Texas
en-US,US State Courts,1268,Intermediate appellate court,Texas,Appellate Court,Twelfth Court of Appeals of Texas,12th Court of Appeals of Texas
en-US,US State Courts,1269,Intermediate appellate court,Texas,Appellate Court,Thirteenth Court of Appeals of Texas,13th Court of Appeals of Texas
en-US,US State Courts,1270,Intermediate appellate court,Texas,Appellate Court,Fourteenth Court of Appeals of Texas,14th Court of Appeals of Texas
en-US,US State Courts,1271,Court of last resort,Texas,Supreme Court,Texas Court of Criminal Appeals,CCA
en-US,US State Courts,1272,Court of first instance,Texas,District Court,1st District Court,First District Court
en-US,US State Courts,1273,Court of first instance,Texas,District Court,2nd District Court,Second District Court
en-US,US State Courts,1274,Court of first instance,Texas,District Court,3rd District Court,Third District Court
en-US,US State Courts,1275,Court of first instance,Texas,District Court,4th District Court,Fourth District Court
en-US,US State Courts,1276,Court of first instance,Texas,District Court,5th District Court,Fifth District Court
en-US,US State Courts,1277,Court of first instance,Texas,District Court,6th District Court,Sixth District Court
en-US,US State Courts,1278,Court of first instance,Texas,District Court,7th District Court,Seventh District Court
en-US,US State Courts,1279,Court of first instance,Texas,District Court,8th District Court,Eighth District Court
en-US,US State Courts,1280,Court of first instance,Texas,District Court,9th District Court,Ninth District Court
en-US,US State Courts,1281,Court of first instance,Texas,District Court,10th District Court,Tenth District Court
en-US,US State Courts,1282,Court of first instance,Texas,District Court,11th District Court,Eleventh District Court
en-US,US State Courts,1283,Court of first instance,Texas,District Court,12th District Court,Twelfth District Court
en-US,US State Courts,1284,Court of first instance,Texas,District Court,13th District Court,Thirteenth District Court
en-US,US State Courts,1285,Court of first instance,Texas,District Court,14th District Court,Fourteenth District Court
en-US,US State Courts,1286,Court of first instance,Texas,District Court,15th District Court,Fifteenth District Court
en-US,US State Courts,1287,Court of first instance,Texas,District Court,16th District Court,Sixteenth District Court
en-US,US State Courts,1288,Court of first instance,Texas,District Court,17th District Court,Seventeenth District Court
en-US,US State Courts,1289,Court of first instance,Texas,District Court,18th District Court,Eighteenth District Court
en-US,US State Courts,1290,Court of first instance,Texas,District Court,19th District Court,Nineteenth District Court
en-US,US State Courts,1291,Court of first instance,Texas,District Court,20th District Court,Twentieth District Court
en-US,US State Courts,1292,Court of first instance,Texas,District Court,21st District Court,Twenty-first District Court
en-US,US State Courts,1293,Court of first instance,Texas,District Court,22nd District Court,Twenty-second District Court
en-US,US State Courts,1294,Court of first instance,Texas,District Court,23rd District Court,Twenty-third District Court
en-US,US State Courts,1295,Court of first instance,Texas,District Court,24th District Court,Twenty-fourth District Court
en-US,US State Courts,1296,Court of first instance,Texas,District Court,25th District Court,Twenty-fifth District Court
en-US,US State Courts,1297,Court of first instance,Texas,District Court,26th District Court,Twenty-sixth District Court
en-US,US State Courts,1298,Court of first instance,Texas,District Court,27th District Court,Twenty-seventh District Court
en-US,US State Courts,1299,Court of first instance,Texas,District Court,28th District Court,Twenty-eighth District Court
en-US,US State Courts,1300,Court of first instance,Texas,District Court,29th District Court,Twenty-ninth District Court
en-US,US State Courts,1301,Court of first instance,Texas,District Court,30th District Court,Thirtieth District Court
en-US,US State Courts,1302,Court of first instance,Texas,District Court,31st District Court,Thirty-first District Court
en-US,US State Courts,1303,Court of first instance,Texas,District Court,32nd District Court,Thirty-second District Court
en-US,US State Courts,1304,Court of first instance,Texas,District Court,33rd District Court,Thirty-third District Court
en-US,US State Courts,1305,Court of first instance,Texas,District Court,34th District Court,Thirty-fourth District Court
en-US,US State Courts,1306,Court of first instance,Texas,District Court,35th District Court,Thirty-fifth District Court
en-US,US State Courts,1307,Court of first instance,Texas,District Court,36th District Court,Thirty-sixth District Court
en-US,US State Courts,1308,Court of first instance,Texas,District Court,37th District Court,Thirty-seventh District Court
en-US,US State Courts,1309,Court of first instance,Texas,District Court,38th District Court,Thirty-eighth District Court
en-US,US State Courts,1310,Court of first instance,Texas,District Court,39th District Court,Thirty-ninth District Court
en-US,US State Courts,1311,Court of first instance,Texas,District Court,40th District Court,Fortieth District Court
en-US,US State Courts,1312,Court of first instance,Texas,District Court,41st District Court,Forty-first District Court
en-US,US State Courts,1313,Court of first instance,Texas,District Court,42nd District Court,Forty-second District Court
en-US,US State Courts,1314,Court of first instance,Texas,District Court,43rd District Court,Forty-third District Court
en-US,US State Courts,1315,Court of first instance,Texas,District Court,44th District Court,Forty-fourth District Court
en-US,US State Courts,1316,Court of first instance,Texas,District Court,45th District Court,Forty-fifth District Court
en-US,US State Courts,1317,Court of first instance,Texas,District Court,46th District Court,Forty-sixth District Court
en-US,US State Courts,1318,Court of first instance,Texas,District Court,47th District Court,Forty-seventh District Court
